,org.apache.xml.security.keys.content.KeyValue,org.apache.xml.security.c14n.Canonicalizer,org.apache.xml.security.test.interop.IBMTest,org.apache.xml.security.algorithms.implementations.SignatureBaseRSA$SignatureRSASHA1,org.apache.xml.security.algorithms.implementations.SignatureBaseRSA$SignatureRSASHA256,org.apache.xml.security.keys.provider.KeyStoreElement$MyEnumeration,org.apache.xml.security.signature.XMLSignatureInput,org.apache.xml.security.utils.resolver.ResourceResolverSpi,org.apache.xml.security.utils.resolver.implementations.ResolverXPointer,org.apache.xml.security.keys.content.x509.XMLX509SKI,org.apache.xml.security.keys.keyresolver.implementations.DSAKeyValueResolver,org.apache.xml.security.samples.iaik.IAIKInterOp,org.apache.xml.security.keys.content.X509Data,org.apache.xml.security.utils.Base64,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315WithoutXPathSupportTest,org.apache.xml.security.samples.canonicalization.CanonByTransform,org.apache.xml.security.keys.content.RetrievalMethod,org.apache.xml.security.keys.content.KeyName,org.apache.xml.security.utils.EncryptionElementProxy,org.apache.xml.security.transforms.implementations.TransformXPointer,org.apache.xml.security.samples.AxisSigner,org.apache.xml.security.algorithms.MessageDigestAlgorithm,org.apache.xml.security.algorithms.implementations.IntegrityHmac$IntegrityHmacSHA1,org.apache.xml.security.utils.resolver.implementations.ResolverLocalFilesystem,org.apache.xml.security.test.algorithms.implementations.AESWrapperTest,org.apache.xml.security.keys.storage.implementations.SingleCertificateResolver,org.apache.xml.security.keys.content.x509.XMLX509IssuerSerial,org.apache.xml.security.samples.signature.contract.ThreeSignerContractSign,org.apache.xml.security.samples.ResolverUsageHTTP,org.apache.xml.security.test.interop.IAIKTest,org.apache.xml.security.utils.resolver.ResourceResolver,org.apache.xml.security.utils.XPathFuncHereAPI,org.apache.xml.security.keys.provider.ApacheKeyStoreConstants,org.apache.xml.security.transforms.implementations.TransformXSLT,org.apache.xml.security.utils.resolver.implementations.ResolverDirectHTTP,org.apache.xml.security.keys.storage.StorageResolverSpi,org.apache.xml.security.signature.SignedInfo,org.apache.xml.security.samples.keys.CreateKeyInfo,org.apache.xml.security.utils.EncryptionConstants,org.apache.xml.security.encryption.KeyReference,org.apache.xml.security.keys.keyresolver.implementations.RetrievalMethodResolver,org.apache.xml.security.keys.storage.implementations.CertsInFilesystemDirectoryResolver,org.apache.xml.security.keys.content.x509.XMLX509Certificate,org.apache.xml.security.signature.ObjectContainer,org.apache.xml.security.keys.keyresolver.InvalidKeyResolverException,org.apache.xml.security.samples.signature.CreateDonaldsAdditionalURISignature,org.apache.xml.security.keys.KeyInfo,org.apache.xml.security.samples.keys.RetrievePublicKeys,org.apache.xml.security.algorithms.encryption.helper.OAEPCipher,org.apache.xml.security.samples.signature.CreateEnvelopingSignature,org.apache.xml.security.encryption.Transforms,org.apache.xml.security.utils.I18n,org.apache.xml.security.test.resource.TestVectorResolver,org.apache.xml.security.keys.storage.implementations.SingleCertificateResolver$InternalIterator,org.apache.xml.security.test.algorithms.implementations.TripleDESWrapperTest,org.apache.xml.security.keys.storage.StorageResolver,org.apache.xml.security.utils.JavaUtils,org.apache.xml.security.test.InteropTest,org.apache.xml.security.keys.storage.implementations.KeyStoreResolver$KeyStoreIterator,org.apache.xml.security.samples.transforms.SampleTransformXPathHereFunc,org.apache.xml.security.algorithms.implementations.SignatureBaseRSA$SignatureRSASHA512,org.apache.xml.security.algorithms.encryption.params.StreamParams,org.apache.xml.security.test.signature.XMLSignatureInputTest,org.apache.xml.security.algorithms.encryption.params.OAEPParams,org.apache.xml.security.keys.content.x509.XMLX509CRL,org.apache.xml.security.algorithms.implementations.IntegrityHmac$IntegrityHmacSHA512,org.apache.xml.security.algorithms.encryption.implementations.BC.KeyTransportImpl,org.apache.xml.security.utils.IgnoreAllErrorHandler,org.apache.xml.security.test.interop.RSASecurityTest,org.apache.xml.security.utils.HelperNodeList,org.apache.xml.security.algorithms.encryption.implementations.BC.BlockEncryptionImpl,org.apache.xml.security.keys.storage.implementations.KeyStoreResolver,org.apache.xml.security.test.utils.resolver.OfflineResolver,org.apache.xml.security.algorithms.implementations.SignatureBaseRSA$SignatureRSAMD5,org.apache.xml.security.keys.provider.ProviderTest,org.apache.xml.security.utils.CachedXPathFuncHereAPI,org.apache.xml.security.algorithms.implementations.IntegrityHmac$IntegrityHmacSHA384,org.apache.xml.security.encryption.EncryptionProperty,org.apache.xml.security.samples.algorithms.HMacSHA1RoundTrip,org.apache.xml.security.c14n.CanonicalizationException,org.apache.xml.security.utils.XMLUtils,org.apache.xml.security.keys.content.keyvalues.DSAKeyValue,org.apache.xml.security.encryption.DataReference,org.apache.xml.security.keys.content.MgmtData,org.apache.xml.security.signature.Reference,org.apache.xml.security.test.c14n.helper.C14nHelperTest,org.apache.xml.security.utils.PRNG,org.apache.xml.security.c14n.implementations.Canonicalizer20010315OmitComments,org.apache.xml.security.keys.provider.ApacheKeyStore,org.apache.xml.security.samples.signature.CreateMerlinsExampleSixteen,org.apache.xml.security.samples.TransformNoneUser,org.apache.xml.security.test.external.org.apache.xalan.XPathAPI.XalanBug1425Test,org.apache.xml.security.algorithms.implementations.SignatureDSA,org.apache.xml.security.samples.signature.CreateNullURIReference,org.apache.xml.security.algorithms.encryption.helper.InvalidCipherTextException,org.apache.xml.security.algorithms.encryption.implementations.BC.KeyWrapImpl_AES128_BC,org.apache.xml.security.keys.content.SPKIData,org.apache.xml.security.c14n.implementations.Canonicalizer20010315,org.apache.xml.security.encryption.EncryptedData,org.apache.xml.security.algorithms.encryption.helper.TripleDESWrapper,org.apache.xml.security.samples.AxisVerifier,org.apache.xml.security.algorithms.encryption.implementations.BC.KeyWrapImpl_AES192_BC,org.apache.xml.security.algorithms.encryption.implementations.BC.BlockEncryptionImpl_TRIPLEDES_BC,org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest,org.apache.xml.security.samples.signature.VerifyMerlinsExamplesSixteen,org.apache.xml.security.algorithms.encryption.helper.PKCS15Cipher,org.apache.xml.security.samples.signature.CreateSignature,org.apache.xml.security.Init,org.apache.xml.security.signature.XMLSignatureException,org.apache.xml.security.transforms.Transforms,org.apache.xml.security.test.algorithms.implementations.KeyWrapTest,org.apache.xml.security.keys.storage.implementations.CertsInFilesystemDirectoryResolver$FilesystemIterator,org.apache.xml.security.signature.InvalidSignatureValueException,org.apache.xml.security.keys.storage.StorageResolver$StorageResolverIterator,org.apache.xml.security.algorithms.encryption.EncryptionMethod,org.apache.xml.security.test.interop.InteropTest,org.apache.xml.security.algorithms.encryption.implementations.BC.KeyWrapImpl_AES256_BC,org.apache.xml.security.test.external.org.apache.xalan.XPathAPI.AttributeAncestorOrSelf,org.apache.xml.security.utils.resolver.ResourceResolverException,org.apache.xml.security.keys.keyresolver.implementations.X509CertificateResolver,org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315Test,org.apache.xml.security.algorithms.Algorithm,org.apache.xml.security.test.c14n.helper.AttrCompareTest,org.apache.xml.security.keys.provider.ApacheXMLProvider,org.apache.xml.security.algorithms.SignatureAlgorithm,org.apache.xml.security.signature.XMLSignature,org.apache.xml.security.algorithms.encryption.implementations.BC.KeyTransportImpl_RSAOAEP_BC,org.apache.xml.security.samples.utils.resolver.OfflineResolver,org.apache.xml.security.test.utils.Base64Test,org.apache.xml.security.test.AllTests,org.apache.xml.security.keys.ContentHandlerAlreadyRegisteredException,org.apache.xml.security.keys.provider.KeyStoreElement,org.apache.xml.security.exceptions.AlgorithmAlreadyRegisteredException,org.apache.xml.security.keys.keyresolver.KeyResolverSpi,org.apache.xml.security.transforms.implementations.FuncHere,org.apache.xml.security.keys.content.PGPData,org.apache.xml.security.samples.signature.NullURIReferenceResolver,org.apache.xml.security.utils.resolver.implementations.ResolverAnonymous,org.apache.xml.security.transforms.TransformSpi,org.apache.xml.security.utils.Version,org.apache.xml.security.signature.SignatureProperties,org.apache.xml.security.Init$FuncHereLoader,org.apache.xml.security.keys.content.x509.XMLX509SubjectName,org.apache.xml.security.samples.signature.contract.ThreeSignerContractVerify,org.apache.xml.security.c14n.helper.C14nHelper,org.apache.xml.security.algorithms.SignatureAlgorithmSpi,org.apache.xml.security.algorithms.JCEMapper,org.apache.xml.security.algorithms.encryption.helper.AESWrapper,org.apache.xml.security.signature.ReferenceNotInitializedException,org.apache.xml.security.samples.signature.VerifySignature$1,org.apache.xml.security.keys.keyresolver.implementations.X509SubjectNameResolver,org.apache.xml.security.samples.utils.Base64Sample,org.apache.xml.security.samples.signature.VerifySignature,org.apache.xml.security.exceptions.Base64DecodingException,org.apache.xml.security.test.ModuleTest,org.apache.xml.security.samples.transforms.SampleTransformNone,org.apache.xml.security.encryption.ReferenceList,org.apache.xml.security.utils.SignatureElementProxy,org.apache.xml.security.transforms.implementations.TransformEnvelopedSignature,org.apache.xml.security.samples.transforms.SampleTransformXPath,org.apache.xml.security.transforms.implementations.TransformXPath,org.apache.xml.security.samples.MyResolver,org.apache.xml.security.test.utils.resolver.ResourceResolverSpiTest,org.apache.xml.security.algorithms.implementations.IntegrityHmac,org.apache.xml.security.c14n.helper.C14nNodeFilter,org.apache.xml.security.algorithms.encryption.implementations.BC.BlockEncryptionImpl_AES128_BC,org.apache.xml.security.c14n.InvalidCanonicalizerException,org.apache.xml.security.transforms.implementations.TransformBase64Decode,org.apache.xml.security.keys.provider.CertificateElement,org.apache.xml.security.algorithms.encryption.EncryptionMethodSpi,org.apache.xml.security.utils.X509CertificateValidator,org.apache.xml.security.keys.keyresolver.KeyResolverException,org.apache.xml.security.keys.content.keyvalues.RSAKeyValue,org.apache.xml.security.keys.storage.StorageResolverException,org.apache.xml.security.algorithms.encryption.params.EncryptionMethodParams,org.apache.xml.security.algorithms.implementations.IntegrityHmac$IntegrityHmacRIPEMD160,org.apache.xml.security.samples.signature.VerifyMerlinsExamplesFifteen,org.apache.xml.security.signature.SignatureProperty,org.apache.xml.security.transforms.TransformationException,org.apache.xml.security.algorithms.JCEMapper$ProviderIdClass,org.apache.xml.security.algorithms.implementations.SignatureBaseRSA$SignatureRSARIPEMD160,org.apache.xml.security.utils.IdResolver,org.apache.xml.security.test.algorithms.implementations.SignatureDSATest,org.apache.xml.security.algorithms.encryption.implementations.BC.BlockEncryptionImpl_AES256_BC,org.apache.xml.security.encryption.CipherValue,org.apache.xml.security.signature.Manifest,org.apache.xml.security.keys.keyresolver.implementations.RSAKeyValueResolver,org.apache.xml.security.signature.MissingResourceFailureException,org.apache.xml.security.exceptions.XMLSecurityException,org.apache.xml.security.keys.keyresolver.implementations.X509SKIResolver,org.apache.xml.security.test.c14n.helper.NamespaceSearcherTest,org.apache.xml.security.c14n.implementations.Canonicalizer20010315WithoutXPathSupportOmitComments,org.apache.xml.security.transforms.implementations.TransformC14NWithComments,org.apache.xml.security.samples.transforms.SampleTransformXSLT,org.apache.xml.security.c14n.implementations.Canonicalizer20010315WithoutXPathSupport,org.apache.xml.security.keys.provider.KeyElement,org.apache.xml.security.utils.resolver.implementations.ResolverFragment,org.apache.xml.security.algorithms.encryption.implementations.BC.KeyTransportImpl_RSAPKCS15_BC,org.apache.xml.security.c14n.helper.AlwaysAcceptNodeFilter,org.apache.xml.security.algorithms.encryption.implementations.BC.KeyWrapImpl_AES_BC,org.apache.xml.security.samples.canonicalization.CanonSubTree,org.apache.xml.security.encryption.EncryptionProperties,org.apache.xml.security.samples.signature.CreateCollectableSignature,org.apache.xml.security.keys.provider.KeyBaseType,org.apache.xml.security.samples.transforms.SampleTransformChaining,org.apache.xml.security.transforms.InvalidTransformException,org.apache.xml.security.encryption.EncryptedKey,org.apache.xml.security.samples.signature.TestSignature,org.apache.xml.security.samples.canonicalization.CanonDirect,org.apache.xml.security.encryption.CipherData,org.apache.xml.security.utils.ElementProxy,org.apache.xml.security.signature.InvalidDigestValueException,org.apache.xml.security.utils.RFC2253Parser,org.apache.xml.security.c14n.helper.NamespaceSearcher,org.apache.xml.security.utils.Constants,org.apache.xml.security.transforms.Transform,org.apache.xml.security.encryption.CipherReference,org.apache.xml.security.keys.keyresolver.implementations.X509IssuerSerialResolver,org.apache.xml.security.c14n.CanonicalizerSpi,org.apache.xml.security.c14n.implementations.Canonicalizer20010315WithComments,org.apache.xml.security.samples.signature.VerifyCollectableSignature,org.apache.xml.security.test.interop.BaltimoreTest,org.apache.xml.security.algorithms.encryption.implementations.BC.BlockEncryptionImpl_AES192_BC,org.apache.xml.security.test.transforms.implementations.TransformBase64DecodeTest,org.apache.xml.security.algorithms.implementations.IntegrityHmac$IntegrityHmacMD5,org.apache.xml.security.algorithms.encryption.implementations.BC.KeyWrapImpl_TRIPLEDES_BC,org.apache.xml.security.utils.HexDump,org.apache.xml.security.samples.signature.HereSigner,org.apache.xml.security.c14n.helper.XPathContainer,org.apache.xml.security.keys.provider.Alias,org.apache.xml.security.transforms.implementations.FuncHereContext,org.apache.xml.security.samples.transforms.SampleTransformEnvelopedSignature,org.apache.xml.security.encryption.CarriedKeyName,org.apache.xml.security.c14n.helper.AttrCompare,org.apache.xml.security.algorithms.implementations.SignatureBaseRSA,org.apache.xml.security.c14n.implementations.Canonicalizer20010315WithoutXPathSupportWithComments,org.apache.xml.security.keys.KeyUtils,org.apache.xml.security.algorithms.implementations.IntegrityHmac$IntegrityHmacSHA256,org.apache.xml.security.algorithms.implementations.SignatureBaseRSA$SignatureRSASHA384,org.apache.xml.security.transforms.implementations.TransformC14N,org.apache.xml.security.keys.keyresolver.KeyResolver,
org.apache.xml.security.test.interop.RSASecurityTest,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,
org.apache.xml.security.test.transforms.implementations.TransformBase64DecodeTest,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,
org.apache.xml.security.test.signature.XMLSignatureInputTest,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,
org.apache.xml.security.test.c14n.implementations.Canonicalizer20010315Test,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,
org.apache.xml.security.test.utils.Base64Test,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,
org.apache.xml.security.test.external.org.apache.xalan.XPathAPI.AttributeAncestorOrSelf,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,
org.apache.xml.security.test.algorithms.implementations.BlockEncryptionTest,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,
org.apache.xml.security.test.algorithms.implementations.KeyWrapTest,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,
org.apache.xml.security.test.interop.BaltimoreTest,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,
org.apache.xml.security.test.external.org.apache.xalan.XPathAPI.XalanBug1425Test,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,
org.apache.xml.security.test.utils.resolver.ResourceResolverSpiTest,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,
org.apache.xml.security.test.c14n.helper.C14nHelperTest,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,
org.apache.xml.security.test.interop.IAIKTest,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,
